♣7,♦7,♠A,♣5,♦6
♣7,♦7,♠A,♣5,♣6
♣7,♦7,♠A,♣5,♦5
♣7,♦7,♠A,♣5,♥K
♣7,♦7,♠A,♣5,♥2
♣7,♦7,♠A,♣5,♦Q
♣7,♦7,♠A,♣5,♥9
♣7,♦7,♠A,♣5,♣2
♣7,♦7,♠A,♦6,♣6
♣7,♦7,♠A,♦6,♦5
♣7,♦7,♠A,♦6,♥K
♣7,♦7,♠A,♦6,♥2
♣7,♦7,♠A,♦6,♦Q
♣7,♦7,♠A,♦6,♥9
♣7,♦7,♠A,♦6,♣2
♣7,♦7,♠A,♣6,♦5
♣7,♦7,♠A,♣6,♥K
♣7,♦7,♠A,♣6,♥2
♣7,♦7,♠A,♣6,♦Q
♣7,♦7,♠A,♣6,♥9
♣7,♦7,♠A,♣6,♣2
♣7,♦7,♠A,♦5,♥K
♣7,♦7,♠A,♦5,♥2
♣7,♦7,♠A,♦5,♦Q
♣7,♦7,♠A,♦5,♥9
♣7,♦7,♠A,♦5,♣2
♣7,♦7,♠A,♥K,♥2
♣7,♦7,♠A,♥K,♦Q
♣7,♦7,♠A,♥K,♥9
♣7,♦7,♠A,♥K,♣2
♣7,♦7,♠A,♥2,♦Q
♣7,♦7,♠A,♥2,♥9
♣7,♦7,♠A,♥2,♣2
♣7,♦7,♠A,♦Q,♥9
♣7,♦7,♠A,♦Q,♣2
♣7,♦7,♠A,♥9,♣2
♣7,♦7,♣5,♦6,♣6
♣7,♦7,♣5,♦6,♦5
♣7,♦7,♣5,♦6,♥K
♣7,♦7,♣5,♦6,♥2
♣7,♦7,♣5,♦6,♦Q
♣7,♦7,♣5,♦6,♥9
♣7,♦7,♣5,♦6,♣2
♣7,♦7,♣5,♣6,♦5
♣7,♦7,♣5,♣6,♥K
♣7,♦7,♣5,♣6,♥2
♣7,♦7,♣5,♣6,♦Q
♣7,♦7,♣5,♣6,♥9
♣7,♦7,♣5,♣6,♣2
♣7,♦7,♣5,♦5,♥K
♣7,♦7,♣5,♦5,♥2
♣7,♦7,♣5,♦5,♦Q
♣7,♦7,♣5,♦5,♥9
♣7,♦7,♣5,♦5,♣2
♣7,♦7,♣5,♥K,♥2
♣7,♦7,♣5,♥K,♦Q
♣7,♦7,♣5,♥K,♥9
♣7,♦7,♣5,♥K,♣2
♣7,♦7,♣5,♥2,♦Q
♣7,♦7,♣5,♥2,♥9
♣7,♦7,♣5,♥2,♣2
♣7,♦7,♣5,♦Q,♥9
♣7,♦7,♣5,♦Q,♣2
♣7,♦7,♣5,♥9,♣2
♣7,♦7,♦6,♣6,♦5
♣7,♦7,♦6,♣6,♥K
♣7,♦7,♦6,♣6,♥2
♣7,♦7,♦6,♣6,♦Q
♣7,♦7,♦6,♣6,♥9
♣7,♦7,♦6,♣6,♣2
♣7,♦7,♦6,♦5,♥K
♣7,♦7,♦6,♦5,♥2
♣7,♦7,♦6,♦5,♦Q
♣7,♦7,♦6,♦5,♥9
♣7,♦7,♦6,♦5,♣2
♣7,♦7,♦6,♥K,♥2
♣7,♦7,♦6,♥K,♦Q
♣7,♦7,♦6,♥K,♥9
♣7,♦7,♦6,♥K,♣2
♣7,♦7,♦6,♥2,♦Q
♣7,♦7,♦6,♥2,♥9
♣7,♦7,♦6,♥2,♣2
♣7,♦7,♦6,♦Q,♥9
♣7,♦7,♦6,♦Q,♣2
♣7,♦7,♦6,♥9,♣2
♣7,♦7,♣6,♦5,♥K
♣7,♦7,♣6,♦5,♥2
♣7,♦7,♣6,♦5,♦Q
♣7,♦7,♣6,♦5,♥9
♣7,♦7,♣6,♦5,♣2
♣7,♦7,♣6,♥K,♥2
♣7,♦7,♣6,♥K,♦Q
♣7,♦7,♣6,♥K,♥9
♣7,♦7,♣6,♥K,♣2
♣7,♦7,♣6,♥2,♦Q
♣7,♦7,♣6,♥2,♥9
♣7,♦7,♣6,♥2,♣2
♣7,♦7,♣6,♦Q,♥9
♣7,♦7,♣6,♦Q,♣2
♣7,♦7,♣6,♥9,♣2
♣7,♦7,♦5,♥K,♥2
♣7,♦7,♦5,♥K,♦Q
♣7,♦7,♦5,♥K,♥9
♣7,♦7,♦5,♥K,♣2
♣7,♦7,♦5,♥2,♦Q
♣7,♦7,♦5,♥2,♥9
♣7,♦7,♦5,♥2,♣2
♣7,♦7,♦5,♦Q,♥9
♣7,♦7,♦5,♦Q,♣2
♣7,♦7,♦5,♥9,♣2
♣7,♦7,♥K,♥2,♦Q
♣7,♦7,♥K,♥2,♥9
♣7,♦7,♥K,♥2,♣2
♣7,♦7,♥K,♦Q,♥9
♣7,♦7,♥K,♦Q,♣2
♣7,♦7,♥K,♥9,♣2
♣7,♦7,♥2,♦Q,♥9
♣7,♦7,♥2,♦Q,♣2
♣7,♦7,♥2,♥9,♣2
♣7,♦7,♦Q,♥9,♣2
♣7,♠A,♣5,♦6,♣6
